post_id,url,title,ai_model,author_name,author_url,author_avatar_url,original_post_url,image_urls,image_paths,prompt,published_date,original_language,category,source_category,likes_count,views_count,shares_count,comments_count,saved_count,cited_from,created_at
asian-woman-modern-kitchen-portrait-29587,https://youmind.com/prompts/asian-woman-modern-kitchen-portrait-29587,Realistic East Asian Woman in Modern Kitchen,GPT Image 2,ToroJushiAi,https://x.com/ToroJushiAi,https://unavatar.io/x/ToroJushiAi,https://x.com/ToroJushiAi/status/2080457938523857134,"[""https://cms-assets.youmind.com/media/1784968575913_x5livu_HN8pDgcWYAAcEKy.png"", ""https://cms-assets.youmind.com/media/1784968575888_v7ark8_HN8pDgKXIAAODA5.png""]","[""data\\images\\asian-woman-modern-kitchen-portrait-29587.png"", ""data\\images\\asian-woman-modern-kitchen-portrait-29587_2.png""]","A young adult East Asian woman standing in a bright modern kitchen, with a half-length to three-quarter composition. The person is centered, body slightly angled to the left, leaning against a white kitchen counter. One hand rests naturally on the edge, the other arm is relaxed with shoulders down, facing the camera with a gentle and natural smile. She has a soft, delicate oval face, almond-shaped dark brown eyes, natural thin eyebrows, a slender nose bridge, and light coral pink lips. Makeup is minimal with natural lashes and soft blush. Skin is fair and warm, retaining real pores, fine vellus hair, natural color variations, and soft highlights. She has medium-long dark brown wavy hair, voluminous and natural, scattered around her face and shoulders. Wearing small earrings and a simple necklace. The outfit is a white loungewear camisole top with thin straps and a V-neckline, paired with white high-waisted home shorts. A thin white shirt is loosely draped over her arms. The background is a bright, warm home kitchen with a large window on the left letting in soft light. Lighting is natural window daylight, high-key, low saturation, and low contrast. Tone is dominated by cream white, warm beige, and natural skin tones. Photography style: 85mm portrait lens, f/1.8, shallow depth of field, eyes and face in focus, background blurred, Japanese lifestyle editorial, photorealistic. Avoid: Cartoon, CG, excessive skin smoothing, exaggerated body proportions, deformed limbs, high HDR, sharp edges, text, or watermarks.",2026-07-24T01:00:00.000Z,ZH,"Social Media Post, Product Marketing, Photography, Influencer / Model, Architecture / Interior",gpt-2,72,5,2,48,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:49:19.979650
summer-uniform-guitar-portrait-29601,https://youmind.com/prompts/summer-uniform-guitar-portrait-29601,Japanese Summer Uniform Girl with Guitar,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2080461713707585600,"[""https://cms-assets.youmind.com/media/1784968591501_o4mxwx_HNwBEkLawAEr5xC.jpg""]","[""data\\images\\summer-uniform-guitar-portrait-29601.jpg""]","Subject:
Waiting for summer sounds

Main Character:
Vertical 3:4. A woman standing at a pedestrian bridge in a summer residential area with a guitar case by her side, standing in full body center-right. The person occupies about 70% of the screen, with a black soft-shell guitar case leaning from the bottom left toward the center.

Person/Expression:
A natural and realistic woman. Long dark brown straight hair with light see-through bangs and thin layers around the face. Hair flows below the chest and falls naturally in front of her right shoulder. Light rose makeup, natural tear bags, delicate eyelashes, and pale pink-beige lips. Face is slightly tilted to the left, quietly gazing at the camera while leaning her upper body forward. Expression is calm but leaves a tiny bit of softness at the mouth.

Clothing/Pose:
A light school style typical of Japanese summer. The white short-sleeved shirt is made of thin cotton with a natural texture that isn't too sheer. A small navy ribbon at the chest. Grey and navy fine checked pleated skirt, white rib socks, and black loafers. Extends her left hand backward, lightly gripping the top of the metal handrail. Leans forward from the shoulder to the waist, putting weight on her right leg. The opposite leg is deeply bent at the knee, lifting the toe backward toward the inside of the standing leg. The flow of hips, knees, and ankles connects naturally, and the skirt pleats spread slightly following the posture.

Background/Light:
A pedestrian bridge in a Japanese residential area in summer. Foreground features white-painted metal handrails and a black guitar case placed at the bottom left. Middle ground includes a narrow local road, low-rise housing, utility poles, shrubbery, and a bicycle parking area. Background features pale grey apartment buildings and a summer blue sky. Signs and displays are blurred in the distance, making text unreadable. Main light is summer sunlight from the top left. Bright outlines appear on the outside of the hair, shoulders, arms, and legs, with reflections from the handrail returning weakly to the shirt and legs. Shadows fall to the bottom right, with sunlight through leaves creating irregular patterns on the walkway.

Composition/Camera:
Full-body vertical 3:4 portrait. Camera position is at an almost eye-level, slightly lower than waist height. Person is center-right, with the guitar case extending vertically from the bottom left, mirroring the diagonal body line. Leaves some head space for the blue sky, capturing the figure fully down to the feet. Creates depth using horizontal lines and vertical bars of the handrail, with the background road narrowing into the center distance. Focus on eyes and face, background softly blurred with a natural shallow depth of field. Natural compression around 50mm.

Texture/Style:
High-definition live-action photograph. While maintaining the dry summer air and strong sunlight, the skin is not overly white, leaving natural flush and fine texture. Meticulously describes each hair strand, fabric weave of the thin shirt, folds of the pleats, nylon material of the guitar case, and reflections on the metal handrail. Overall bright and transparent tone, but avoids overexposure, keeping the contrast of green and navy calm. Finished like a magazine summer uniform snapshot.

Negative:
Minor-looking face, unnatural face, unnatural gaze, extra fingers, missing fingers, fused limbs, broken joints, incorrect orientation of the bent leg, poor contact with the handrail, floating guitar case, unnatural skirt deformation, incorrect perspective, shadows inconsistent with the light source, excessive sheerness, excessive skin correction, plastic-like skin, garbled text, logo, watermark.",2026-07-24T01:15:00.000Z,JA,"Profile / Avatar, Social Media Post, Photography, Portrait / Selfie, Cityscape / Street",gpt-2,97,6,6,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:49:14.857079
futuristic-city-suspended-highways-architecture-29708,https://youmind.com/prompts/futuristic-city-suspended-highways-architecture-29708,Futuristic City of Light,GPT Image 2,PSS,https://x.com/PromptSin,https://unavatar.io/x/PromptSin,https://x.com/PromptSin/status/2080465491982741991,"[""https://cms-assets.youmind.com/media/1784968606997_qnups6_HN9MVtJWsAAG-fY-900x506.jpg""]","[""data\\images\\futuristic-city-suspended-highways-architecture-29708.jpg""]","A city of light, suspended highways and impossible architecture—built at the edge of a new world.",2026-07-24T01:30:01.000Z,EN,"Game Asset, Poster / Flyer, Cyberpunk / Sci-Fi, Cinematic / Film Still, Cityscape / Street",gpt-2,19,330,0,8,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:49:10.239565
batch-product-poster-proposal-pro-29595,https://youmind.com/prompts/batch-product-poster-proposal-pro-29595,Batch Product Poster Proposal Generator,GPT Image 2,Derek Wen｜德里克文,https://x.com/derek_wall90176,https://unavatar.io/x/derek_wall90176,https://x.com/derek_wall90176/status/2080480065998192970,"[""https://cms-assets.youmind.com/media/1784882707415_lh6qhc_HN9ZlBCawAAg6PO-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784882706498_5l87tx_HN9ZlBDagAAU3pb-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784882706464_vzylza_HN9ZlBCboAMDNLd-900x1200.jpg""]","[""data\\images\\batch-product-poster-proposal-pro-29595.jpg"", ""data\\images\\batch-product-poster-proposal-pro-29595_2.jpg"", ""data\\images\\batch-product-poster-proposal-pro-29595_3.jpg""]","Please generate 8 different product poster schemes based on this product image. Product Name: [fill in product name]. Usage Scenario: [fill in product usage]. Output Quantity: 8 images. Aspect Ratio: 3:4. Platforms: [Xiaohongshu / Taobao / WeChat / Douyin]. Requirements: 1. Keep the product's appearance, packaging, colors, and core identification points accurate. 2. Each image should use different scene atmospheres, compositions, and visual styles. 3. Each image must look like an independently completed commercial poster, not just a background swap. 4. Suitable for social media marketing with clear visual focus and atmosphere. Style directions can include: minimalist white, camping, Japanese, dark-toned texture, summer fresh, artistic retro, breakfast scene, lifestyle. Image requirements: different product placement angles, different scene combinations, different lighting atmospheres, different compositional rhythms, and high overall completion suitable for e-commerce proposals.",2026-07-24T02:27:55.000Z,ZH,"Product Marketing, E-commerce Main Image, Poster / Flyer, Photography, Minimalism, Product",gpt-2,16,1,3,2,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:49:05.562260
footballer-childhood-adult-split-screen-29712,https://youmind.com/prompts/footballer-childhood-adult-split-screen-29712,Footballer Then vs Now Transformation,GPT Image 2,Taaruk,https://x.com/Taaruk_,https://unavatar.io/x/Taaruk_,https://x.com/Taaruk_/status/2080483701486714957,"[""https://cms-assets.youmind.com/media/1784968608599_9mwebb_HN9c4OcawAAaAke-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784968608558_unl7wa_HN9c5JNaIAA3bXx-900x1200.jpg""]","[""data\\images\\footballer-childhood-adult-split-screen-29712.jpg"", ""data\\images\\footballer-childhood-adult-split-screen-29712_2.jpg""]","Create a realistic vertical split-screen ""Then vs Now"" transformation featuring the same famous football player. The composition is divided into two stacked sections. Top panel: a warm nostalgic childhood portrait set in the player's family home during their birth year (display the year in clean white text on the left, e.g. ""1985""). The child sits naturally facing the camera wearing a simple white T-shirt, soft golden sunlight streaming through a nearby window, authentic 90s/80s home interior, subtle film grain, warm Kodak color grading, emotional and cinematic. Bottom panel: the same person recreated as their present-day adult self in 2026, maintaining recognizable facial structure and identity, wearing a plain white oversized T-shirt inside a modern café with warm ambient lighting and shallow depth of field. Place a small rounded-corner reference portrait of the player in their national team jersey at the bottom-right corner. Match the pose, eye direction, framing, and expression between the child and adult versions to emphasize the passage of time. Hyper-realistic skin, natural facial evolution, consistent identity, cinematic photography, editorial quality, soft depth of field, 85mm lens, ultra-detailed, photorealistic, 8K, masterpiece.",2026-07-24T02:42:22.000Z,EN,"Social Media Post, Infographic / Edu Visual, Photography, Portrait / Selfie, Group / Couple",gpt-2,52,1,2,31,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:49:00.077022
vector-travel-poster-design-29682,https://youmind.com/prompts/vector-travel-poster-design-29682,Minimalist Vector Travel Poster,GPT Image 2,simeon-sanai,https://x.com/Naiknelofar788,https://unavatar.io/x/Naiknelofar788,https://x.com/Naiknelofar788/status/2080488344501485828,"[""https://cms-assets.youmind.com/media/1784968575683_owiza5_HN9hHbwaUAAximx-900x1200.jpg"", ""https://cms-assets.youmind.com/media/1784968575807_xyalty_HN9hHbxbcAA0LDi.jpg"", ""https://cms-assets.youmind.com/media/1784968575665_evcd63_HN9hHb2aAAABLDx-900x1200.jpg""]","[""data\\images\\vector-travel-poster-design-29682.jpg"", ""data\\images\\vector-travel-poster-design-29682_2.jpg"", ""data\\images\\vector-travel-poster-design-29682_3.jpg""]","Premium vector travel poster of (county) in huge elongated bold sans-serif typography, letters containing continuous COUNTRY panorama: temples, BTS skytrain, markets, bridges, river boats, neon streets, cafés, tropical urban scenery. Flat geometric illustration, retro-futuristic travel branding, Swiss poster design, editorial layout, screen-print aesthetic. Color palette: deep red, coral red, warm ivory, muted charcoal. Thin top strip with skyline silhouettes, cars, train, birds, sun. Minimalist vector only, no gradients, no AI text errors, ultra-clean composition, sharp vector lines, 8K poster quality.",2026-07-24T03:00:49.000Z,EN,"Poster / Flyer, Illustration, Minimalism, Text / Typography, Landscape / Nature",gpt-2,85,2,11,34,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:55.124911
crystalline-cybernetic-anime-girl-29632,https://youmind.com/prompts/crystalline-cybernetic-anime-girl-29632,Crystalline Cybernetic Anime Girl,GPT Image 2,あいぼりー,https://x.com/HetareIvory,https://unavatar.io/x/HetareIvory,https://x.com/HetareIvory/status/2080488387715502296#reversed-0,"[""https://cms-assets.youmind.com/media/1784968632741_vodwj3_HN9gH0za8AA_kGL.jpg"", ""https://cms-assets.youmind.com/media/1784968633028_rdyjrj_HN9gJfbawAA7uVa.jpg""]","[""data\\images\\crystalline-cybernetic-anime-girl-29632.jpg"", ""data\\images\\crystalline-cybernetic-anime-girl-29632_2.jpg""]","Create a luminous vertical anime portrait of a mysterious cybernetic girl in an elegant geometric illustration style. The composition is an extreme close-up from the shoulders up, slightly tilted, with the face centered and cropped tightly by the top and sides. She has soft short wavy silvery white hair with pale pink and cyan reflections, long wispy bangs covering part of her forehead, a delicate pale face, a tiny neutral mouth, and an expression that feels calm, doll-like, and unsettling. Her left eye is a large glossy black mechanical eye with concentric blue rings, while her right eye glows pale pink with a hypnotic spiral iris; add fine eyelashes and subtle blush around both eyes. She wears a loose translucent white shirt or robe with a low neckline, rendered with iridescent cyan, pink, and lavender highlights. Surround her with exactly 18 visible floating geometric fragments: 6 translucent cyan glass shards, 5 black triangular prism shards, 4 white angular polygon shards, and 3 small gold-edged triangular pieces. Some shards overlap her hair and cheek like fractured crystal plates, including one translucent shard crossing the right eye and cheek. Add thin circular orbit lines and faint technical arcs in the background, plus scattered prismatic light streaks and sparkles. Use a high-key white background flooded with overexposed light, pastel cyan and pink rim lighting, glossy glass refractions, chromatic aberration, soft bloom, and very clean detailed anime linework. The mood should be futuristic, ethereal, fragile, and crystalline, with no text, no watermark, and no extra characters.",2026-07-24T03:00:59.000Z,EN,"Profile / Avatar, Anime / Manga, Cyberpunk / Sci-Fi, Character",gpt-2,19,392,2,3,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:49.838189
sakura-subway-news-29726,https://youmind.com/prompts/sakura-subway-news-29726,Live News Subway Sakura,GPT Image 2,draco,https://x.com/DracoVibeCoding,https://unavatar.io/x/DracoVibeCoding,https://x.com/DracoVibeCoding/status/2080489988182126611#reversed-0,"[""https://cms-assets.youmind.com/media/1784968621878_u8oo4x_HN9iSQEbEAAQwXF.jpg"", ""https://cms-assets.youmind.com/media/1784968621904_slu8rw_HN9ic4AbkAAyg7h.jpg"", ""https://cms-assets.youmind.com/media/1784968621783_l3rzqp_HN9iekLbIAAbQMp.jpg"", ""https://cms-assets.youmind.com/media/1784968624012_5n9yes_HN9ifxFaoAARz31.jpg""]","[""data\\images\\sakura-subway-news-29726.jpg"", ""data\\images\\sakura-subway-news-29726_2.jpg"", ""data\\images\\sakura-subway-news-29726_3.jpg"", ""data\\images\\sakura-subway-news-29726_4.jpg""]","Create a photorealistic vertical smartphone news screenshot of Sakura Haruno from Naruto appearing as a real person on a crowded New York City subway. She is centered in the frame, standing in the aisle and gripping a shiny metal subway pole with one black-gloved hand while her other gloved arm crosses her body. She has short messy pale pink hair, a maroon Leaf Village forehead protector worn like a headband with the metal plate visible, a sleeveless burgundy zip-front ninja-style vest, pale pink arm warmers, dark gloves, and a pale pink skirt with side slits. Her expression is uneasy and alert, looking off to the side as if she has just realized she is in the wrong world. Surround her with realistic commuters: exactly four prominent nearby passengers are visible — a man on the left with glasses looking at a phone, a suited man on the right wearing one earbud and looking down, a seated woman on the lower right reading a book, and a partially visible person in a dark jacket at the far right foreground. The subway car should look authentic, metallic, cramped, fluorescent-lit, with overhead route signage and stainless-steel doors and poles; use shallow documentary realism, natural skin texture, subtle motion stillness, and a candid street-photo/news-broadcast feel.

Add a TV news overlay that makes the image look like live breaking news. In the top-left corner place a red rectangular box with bold white text: ""LIVE"". At the bottom, create a layered lower-third graphic: a red label reading ""BREAKING NEWS"", beneath it a large white headline panel with bold black text reading Possible dimensional traveler seen on the subway, and a black location/time strip below reading Downtown Manhattan on the left and a red time box on the right reading 7:32 PM ET. Keep the headline large and legible, in a clean broadcast sans-serif font. Composition should be 9:16 vertical, realistic camera perspective from chest height, slightly wide-angle, with the character occupying the center and the news graphics partially covering her lower body. Do not make it look like anime or cosplay studio photography; it should feel like a real live news capture of an impossible anime character crossing into our world.",2026-07-24T03:07:21.000Z,EN,"Social Media Post, Photography, Cinematic / Film Still, Character, Cityscape / Street, Text / Typography",gpt-2,18,3,3,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:44.415595
urban-fashion-white-street-portrait-29592,https://youmind.com/prompts/urban-fashion-white-street-portrait-29592,Urban Street Fashion Portrait,GPT Image 2,Prompt アトリエ｜AI画像プロンプト,https://x.com/CyberTotal2026,https://unavatar.io/x/CyberTotal2026,https://x.com/CyberTotal2026/status/2080490402994425864,"[""https://cms-assets.youmind.com/media/1784968593159_xr25sl_HNwBodXaIAA1IqH.jpg""]","[""data\\images\\urban-fashion-white-street-portrait-29592.jpg""]","Subject Theme:
A gaze dressed in white.

Main Subject:
A full-body fashion portrait of a mature woman standing in the center of the frame on concrete stairs of an urban facility under a blue sky. The person occupies about 80% of the screen, in a dignified pose with legs spread wide forward and backward, quietly looking down at the camera from a low angle.

Person/Expression:
Natural, realistic, and neat facial features. Mature, soft body lines and well-proportioned physique. Dark brown medium-long hair with thin see-through bangs and light layers around the face. Ends of the hair and a few stray strands flow to the right in the wind. Makeup is elegant Japanese-style with coral beige tones. Delicate eyeliner, natural undereye bags, and translucent pink-beige lips. Chin slightly raised with a calm gaze and slightly lowered eyelids.

Clothing/Pose:
White thin-strap V-neck ribbed camisole. Natural depth at the chest with a sleek silhouette fitting the body. Wearing a super-thin translucent white blouson lightly dropped from the shoulders, with sleeves billowing in the wind. Bottoms are high-waisted white shorts with small ruffles and thin drawcords at the hem. Paired with white loose socks and platform sneakers. Right leg placed towards the front left, left leg towards the back right, with a slight twist at the waist and weight on the back leg. Shoulders relaxed, arms hanging naturally.

Background/Lighting:
An outdoor walkway reminiscent of modern public facilities or a multi-story parking garage. A high wall of exposed concrete on the right, metal fences, streetlights, and a low tunnel entrance on the far left. Signage text is blurred and unreadable. The sky is deep blue without clouds. Strong direct noon sunlight from the upper left creates bright highlights on the face, shoulders, chest, thighs, and shins. The silhouette of the person and the shadow of the streetlight are cast sharply on the lower right wall, with weak grey reflections from the concrete filling the inner side of the legs.

Composition/Camera:
Vertical 3:4. Bold low-angle looking up from near the bottom step of the stairs. Wide-angle feel equivalent to 24-28mm emphasizing long legs while keeping head and toes in frame. Face at top center, waist in the center, and sneakers near the bottom edge. Wide wall on the right with a geometric composition where the blue sky and grey buildings intersect diagonally. Precise focus on the eyes and face, background slightly softened.

Texture/Style:
Realistic outdoor photography as seen in summer fashion magazines. Carefully depicts natural pores and skin texture, the transparency of thin nylon, the fine ridges of the ribbed fabric, and the dry texture of concrete. High-contrast color design centered on blue, white, and light grey. Sharp outlines, avoiding excessive HDR or skin smoothing, capturing the intensity of sunlight and clarity of the air.

Negative:
Underage-looking individuals, unnatural face, unnatural body shape, extra fingers, missing fingers, fused limbs, broken joints, mismatched shoes, clothing contact errors, wrong perspective, shadows inconsistent with light source, readable text, logos, watermarks, excessive skin smoothing, plastic-like skin.",2026-07-24T03:09:00.000Z,JA,"Product Marketing, Social Media Post, Photography, Influencer / Model, Portrait / Selfie",gpt-2,80,4,3,2,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:38.615265
cozy-family-portrait-pet-bunny-29584,https://youmind.com/prompts/cozy-family-portrait-pet-bunny-29584,Cozy Portrait with a Giant Cat and Bunny,GPT Image 2,Arina Ai,https://x.com/Arina_hoqe,https://unavatar.io/x/Arina_hoqe,https://x.com/Arina_hoqe/status/2080493338730594559,"[""https://cms-assets.youmind.com/media/1784968561540_oq5yag_HN9lp1lbYAA9Hzl.jpg""]","[""data\\images\\cozy-family-portrait-pet-bunny-29584.jpg""]","Use the provided reference image. Preserve Main Ingrid's exact facial identity, warm Filipina features, long wavy black hair, natural smile, and medium natural body proportions. She is wearing an oversized black T-shirt, beige cargo pants, and white sneakers, standing beside her beloved giant fluffy orange tabby cat Oyen with one arm resting affectionately around his neck. Oyen has luxurious orange striped fur, expressive amber eyes, a playful tongue-out smile, oversized fluffy paws, a thick curled tail, and a leather collar with a large golden bell. A small adorable light-brown bunny sits calmly beside Oyen's front paws, looking curiously at the camera, completing the cozy family portrait. Clean beige seamless studio background, soft diffused studio lighting, photorealistic skin, ultra-detailed fur, shallow depth of field, luxury pet photography, cinematic composition, warm wholesome atmosphere, 8K, highly detailed, heartwarming friendship portrait.",2026-07-24T03:20:40.000Z,EN,"Social Media Post, Photography, Group / Couple, Animal / Creature, Portrait / Selfie",gpt-2,26,909,2,8,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:34.009658
demon-slayer-subway-news-29727,https://youmind.com/prompts/demon-slayer-subway-news-29727,Dimensional Traveler in NYC Subway News Shot,GPT Image 2,draco,https://x.com/DracoVibeCoding,https://unavatar.io/x/DracoVibeCoding,https://x.com/DracoVibeCoding/status/2080493408767139971#reversed-0,"[""https://cms-assets.youmind.com/media/1784968623322_wsq0or_HN9lkoNaMAAKWZ4.jpg"", ""https://cms-assets.youmind.com/media/1784968621810_7wr62e_HN9llq7a0AAtzuB.jpg"", ""https://cms-assets.youmind.com/media/1784968621649_k11mr1_HN9lmuvawAAULbt.jpg"", ""https://cms-assets.youmind.com/media/1784968623626_miftjl_HN9lpCPbIAAO7Nf.jpg""]","[""data\\images\\demon-slayer-subway-news-29727.jpg"", ""data\\images\\demon-slayer-subway-news-29727_2.jpg"", ""data\\images\\demon-slayer-subway-news-29727_3.jpg"", ""data\\images\\demon-slayer-subway-news-29727_4.jpg""]","Create a vertical photorealistic live TV news screenshot set inside a crowded New York City subway car, as if captured by a news camera. Center frame: Mitsuri Kanroji, a young anime-inspired woman rendered as a realistic human, standing in the aisle and gripping a shiny stainless-steel subway pole with both hands. She has very long thick twin braids, pastel pink hair fading into lime green at the ends, soft anxious eyes, and a slightly worried expression as she looks off to the side. She wears a Demon Slayer-style uniform with a white haori over a dark brown/black outfit, open white chest wrap, wide sleeves, belt, and a decorative katana at her hip with a pink-and-green wrapped handle and ornate guard. Surround her with ordinary commuters who appear completely indifferent: exactly 6 clearly visible passengers include one man on the left looking at his phone with headphones, one seated woman partly visible lower left, one standing man in the background with a backpack facing away, one woman on the right looking down at her phone, one seated man in a gray cap looking at his phone, and one partially visible passenger behind the main subject. The subway interior should have metal poles, fluorescent strip lights, ad panels, dark speckled floor, and a red LED sign in the rear reading “THE NEXT STOP IS”. Add realistic broadcast graphics: top-left red label with a small red circular live icon and the word “LIVE”; lower-third red tag “BREAKING”; main headline in bold condensed black uppercase on white: UNIDENTIFIED DIMENSIONAL TRAVELER SEEN IN NYC SUBWAY; subheadline beneath it: WITNESSES REPORT NO PUBLIC REACTION; right blue news box reading “SPECTRUM NEWS NY1” with “11:03” and “68°”; bottom ticker bar with exactly 2 headline items: “MAYOR: ‘NO THREAT TO PUBLIC SAFETY’” and “MTA DECLINES TO COMMENT”. Use gritty documentary realism, natural subway lighting, shallow depth of field, subtle motion blur in background commuters, accurate skin texture and fabric detail, a believable viral news still composition, no watermark, no extra text.",2026-07-24T03:20:57.000Z,EN,"Social Media Post, Photography, Cinematic / Film Still, Character, Cityscape / Street, Text / Typography",gpt-2,20,2,2,0,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:29.283282
cinematic-urban-streetwear-portrait-29582,https://youmind.com/prompts/cinematic-urban-streetwear-portrait-29582,Cinematic Urban Streetwear Portrait,GPT Image 2,Duet | AI,https://x.com/Sheldon056,https://unavatar.io/x/Sheldon056,https://x.com/Sheldon056/status/2080493460348694784,"[""https://cms-assets.youmind.com/media/1784968565166_mggdtn_HN9lxLWaMAA60jI-900x673.jpg""]","[""data\\images\\cinematic-urban-streetwear-portrait-29582.jpg""]","Ultra-detailed, hyperrealistic 8k cinematic fashion portrait of a stylish young man in his late 20s with a neatly groomed black beard, shown in 3 poses on glossy rain-washed streets. In the first, he sits casually on a low barrier, leaning back with cool composure, neon reflections glowing in puddles. In the second, he walks with effortless swagger across wet pavement, his silhouette mirrored in the glossy surface. In the third, he crouches low with elbows on knees, exuding relaxed urban confidence. He wears an oversized black graphic t-shirt, baggy joggers, and crisp white sneakers, radiating streetwear minimalism. The cinematic city glows with neon lights, graffiti walls, and dynamic bokeh. Shot on an 85mm f/1.4 lens with shallow depth, soft diffused lighting, and rim highlights, the moody palette makes his outfit blaze vividly against the atmospheric backdrop.",2026-07-24T03:21:09.000Z,EN,"Product Marketing, Social Media Post, Photography, Cinematic / Film Still, Influencer / Model, Cityscape / Street",gpt-2,64,6,0,36,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:23.676023
anime-character-reference-sheet-uniform-29608,https://youmind.com/prompts/anime-character-reference-sheet-uniform-29608,Anime Character Sheet Reference Prompt,GPT Image 2,AIライフハック,https://x.com/ai_lifehack55,https://unavatar.io/x/ai_lifehack55,https://x.com/ai_lifehack55/status/2080494791826268265,"[""https://cms-assets.youmind.com/media/1784968591835_tr1a50_HN9m9mfakAEWB4M-900x900.jpg""]","[""data\\images\\anime-character-reference-sheet-uniform-29608.jpg""]","Reference Use:
One full-body reference image attached to this instruction. Supports both real photos and illustrations.

Text Content:
Using the attached reference image as the sole subject reference, create a simplified character sheet in 1:1 square format for both social sharing and video reference. The sheet should be visually appealing as a standalone image, allowing for the verification of the subject's face, hair, age, body type, uniform, and color scheme. Maintain the subject as the same person across all views without adding different individuals. Do not create a storyboard.

[Reference Image Application Scope]
If the reference is a real photo, convert it into a high-quality theatrical anime style while maintaining the subject's features. If the reference is an illustration, finish it in a high-quality theatrical anime style. Inherit facial features, eye shape, contours, bangs, hairstyle, hair color, perceived age, skin texture, body type, head-to-body ratio, and overall proportions. Maintain the hair state (tied/loose), tie position, parting, length, and hair tufts around the face exactly as in the reference. Do not inherit the costume, shoes, accessories, or background from the reference image. Completely change the attire to the uniform specified in this instruction.

[Body Type Consistency]
Maintain the reference image's proportions, head size, neck length, shoulder width, torso length, waist position/width, arm/leg length, knee position, and overall silhouette. Limit the anime conversion to line, color, shading, and texture; do not redesign the skeletal structure or body dimensions. Do not perform facial slimming, leg lengthening, or any anatomical exaggerations.
Maintain consistent body volume across 01 FRONT, 02 SIDE, 03 BACK, and 04 SPECIAL LOOK. Use standard, natural perspective and eye-level height. Avoid wide-angle distortion or extreme camera angles.

[Expression]
High-quality theatrical anime style. Clean and polished finish. Avoid cheap TV anime styles, generic NPC looks, or simple photo filters.

[Specified Outfit]
Regardless of the reference outfit, change to a navy blazer, white shirt, thin red ribbon, and grey pleated skirt with dark knee-high socks and white-based sneakers.

[Fixed Layout]
Two-tier structure: Top 58%, Bottom 42%. Background is plain white to very light grey. Provide sufficient margins.

Top Tier (58%):
01 FRONT (22%): Full-body front view.
02 SIDE (22%): Accurate 90-degree side view.
03 BACK (22%): Full-body back view.
04 SPECIAL LOOK (34%): Larger 3/4 view with a natural, charming pose.

Bottom Tier (42%):
05 FACE (62%): Three facial views (Front, 3/4, Side) at the same size and camera distance.
06 DESIGN GUIDE (38%): Color palette and detail focus (shirt collar/ribbon, bangs, sneakers).

[Headings]
Use only short English headings: 01 FRONT, 02 SIDE, 03 BACK, 04 SPECIAL LOOK, 05 FACE, 06 DESIGN GUIDE, COLOR PALETTE, DETAIL FOCUS.",2026-07-24T03:26:26.000Z,JA,"Game Asset, Comic / Storyboard, Anime / Manga, Character, Diagram / Chart",gpt-2,50,4,3,1,0,https://youmind.com/vi-VN/prompts/image,2026-07-27T11:48:18.872306
